id_mpio,entidad,mpio,clasificacion_2000,grado_idh_2005,idh_2000,clasificacion_2005,idh_2005,tasa_moralidad_infantil_2000,tasa_mortalidad_infantil_2005,tasa_alfabetizacion_2000,tasa_alfabetizacion_2005,tasa_asistencia_escolar_2000,tasa_asistencia_escolar_2005,usd_ppc_2000,usd_ppc_2005,indice_salud_2000,indice_salud_2005,indice_educacion_2000,indice_educacion_2005,indice_ingreso_2000,indice_ingreso_2005
13076,Hidalgo,Tula de Allende,163,alto,0.8093,124,0.8580,22.62419,11.1725,94.75145,95.42432,66.0536,68.73161,8671.376246,10641.24599,0.8313185,0.9297529,0.851855,0.8652675,0.7448283,0.7789953
26046,Sonora,Oquitoa,257,alto,0.7959,125,0.8579,23.95843,13.71236,96.875,96.51899,56.88074,61.40351,8050.343324,13417.97101,0.8198498,0.9079211,0.8354358,0.8481383,0.7324252,0.8176932
04003,Campeche,Carmen,156,alto,0.8104,126,0.8576,22.63079,15.32409,91.763,92.73276,62.5461,64.83737,10693.26761,15773.57923,0.8312616,0.894067,0.8202403,0.834343,0.7798092,0.8446885
27004,Tabasco,Centro,59,alto,0.8329,127,0.8576,18.84319,11.42974,94.32523,95.29281,66.90111,69.23668,10906.79127,10655.06189,0.8638186,0.9275416,0.8518385,0.8660744,0.7831091,0.7792118
28032,Tamaulipas,Reynosa,159,alto,0.8101,128,0.8570,21.87068,12.42179,96.03153,96.28082,56.93218,60.42545,9651.4087,12720.04208,0.8377954,0.9190143,0.8299842,0.8432903,0.7626998,0.8087779
20079,Oaxaca,Salina Cruz,69,alto,0.8301,129,0.8570,20.01989,7.7553,92.10367,92.68842,70.93918,72.94411,11117.06303,8988.332959,0.853704,0.9591257,0.8504884,0.8610699,0.7862962,0.7508202
14023,Jalisco,Zapotlán el Grande,173,alto,0.8076,130,0.8568,20.78027,12.7424,93.20971,94.17358,68.21564,69.14155,7799.625651,11780.73053,0.8471681,0.9162584,0.8487835,0.8582957,0.7271445,0.7959741
26028,Sonora,Granados,127,alto,0.8159,131,0.8565,23.32742,12.67975,96.1832,97.51825,75.9519,65.94982,7842.674956,10899.98232,0.8252739,0.9167969,0.8943944,0.8699544,0.7280632,0.7830049
20091,Oaxaca,San Andrés Huayápam,36,alto,0.8422,132,0.8565,20.96837,12.56241,95.28267,95.73033,71.63253,75.33291,12611.8598,9643.951243,0.8455512,0.9178057,0.8739929,0.8893119,0.8073523,0.7625708
15099,México,Texcoco,188,alto,0.8052,133,0.8564,21.90706,12.19157,95.47816,96.46879,68.52246,70.21396,7184.619515,10156.58163,0.8374829,0.9209929,0.8649293,0.8771718,0.7134362,0.771215
18008,Nayarit,Xalisco,192,alto,0.8050,134,0.8563,22.10502,11.75273,93.15941,94.81801,63.84817,69.2718,8711.368204,10792.41836,0.8357809,0.9247653,0.83389,0.8630261,0.7455963,0.7813497
11020,Guanajuato,León,58,alto,0.8338,135,0.8562,20.74954,11.45454,92.20295,93.14811,59.33711,63.66047,15487.73412,12668.46047,0.847432,0.9273285,0.8124767,0.833189,0.8416362,0.8080997
09008,Distrito Federal,La Magdalena Contreras,30,alto,0.8445,136,0.8558,20.28137,15.3414,96.39286,96.7921,67.44858,69.81789,13182.66517,11746.6323,0.8514564,0.8939185,0.8674477,0.8780069,0.8147404,0.7954903
30034,Veracruz,Cerro Azul,137,alto,0.8148,137,0.8557,21.92415,12.94545,91.53393,92.44586,75.32424,76.39294,8722.606822,10812.0736,0.8373359,0.9145129,0.861307,0.8709489,0.7458115,0.7816534
26023,Sonora,Cumpas,306,alto,0.7910,138,0.8555,23.4636,13.46289,97.16117,97.56731,64.69774,69.93281,6081.081152,10273.87821,0.8241032,0.9100653,0.8634003,0.8835582,0.6856033,0.7731314
26055,Sonora,San Luis Río Colorado,154,alto,0.8105,139,0.8551,20.85695,13.2515,95.31441,95.83562,60.57425,65.48558,8827.376657,11803.71903,0.8465088,0.9118825,0.8373436,0.8571894,0.7478043,0.7962994
07101,Chiapas,Tuxtla Gutiérrez,111,alto,0.8187,140,0.8550,18.71777,10.84246,92.16858,93.00348,66.51654,70.74836,9227.784772,10501.66065,0.8648966,0.9325897,0.836179,0.8558511,0.7552084,0.7767915
13069,Hidalgo,Tizayuca,131,alto,0.8155,141,0.8547,20.76211,11.47031,94.85321,95.7985,64.51764,66.13369,9053.030993,10584.37164,0.8473244,0.9271927,0.8474135,0.8591023,0.7520173,0.7781008
28022,Tamaulipas,Matamoros,133,alto,0.8152,142,0.8547,21.09165,12.6917,95.76238,96.14935,59.33336,66.42038,9795.131441,11048.39933,0.8444917,0.9166944,0.8361937,0.8623969,0.7651669,0.7852622
26029,Sonora,Guaymas,160,alto,0.8099,143,0.8536,21.72494,15.36694,95.0315,95.50335,65.34148,70.24319,8401.75749,11808.18796,0.8390481,0.8936992,0.8513483,0.870833,0.7395564,0.7963626
21140,Puebla,San Pedro Cholula,262,alto,0.7949,144,0.8534,21.74854,13.37888,93.7555,94.87187,63.62631,67.18428,6994.081088,11585.96094,0.8388453,0.9107877,0.8371243,0.8564267,0.7089501,0.7931916
19021,Nuevo León,Gral. Escobedo,144,alto,0.8139,145,0.8534,21.53384,12.98788,96.66129,97.23764,60.16989,64.57463,9281.849321,10882.97848,0.8406907,0.9141486,0.8449749,0.8634997,0.7561834,0.7827443
13072,Hidalgo,Tlanalapa,147,alto,0.8116,146,0.8533,20.48673,10.29543,93.46786,93.90921,65.64687,69.8304,8590.920363,9725.42707,0.8496914,0.9372914,0.841942,0.8588294,0.7432725,0.763975
20385,Oaxaca,Santa Cruz Xoxocotlán,229,alto,0.8001,147,0.8532,21.66652,10.65116,91.72288,93.38197,68.24564,70.84246,7557.768018,9898.157164,0.8395502,0.9342338,0.8389714,0.858688,0.7218871,0.7669133
13010,Hidalgo,Atitalaquia,125,alto,0.8161,148,0.8527,20.43907,12.13757,93.26829,94.65333,63.91122,66.54106,9692.56941,10963.01235,0.8501008,0.9214571,0.8348261,0.8528257,0.7634101,0.7839673
28025,Tamaulipas,Miguel Alemán,363,alto,0.7846,149,0.8527,23.08224,13.11161,95.15346,95.47843,58.66777,63.00379,6498.784937,11962.91491,0.8273812,0.913085,0.8299156,0.8465355,0.6966912,0.7985354
26027,Sonora,Fronteras,124,alto,0.8161,150,0.8522,21.63112,12.40772,96.38803,96.19279,60.16474,60.92857,9813.294668,11591.05025,0.8398545,0.9191352,0.843136,0.8443805,0.7654762,0.7932649
19009,Nuevo León,Cadereyta Jiménez,120,alto,0.8171,151,0.8520,21.51037,14.82393,95.85838,95.51368,54.61491,61.91432,11326.3015,13182.51269,0.8408926,0.8983666,0.8211055,0.8431389,0.7894084,0.8147384
28024,Tamaulipas,Mier,161,alto,0.8097,152,0.8520,20.42143,9.03779,94.6316,94.6471,58.76203,64.14343,9059.712772,9675.423782,0.8502524,0.9481018,0.8267508,0.8447921,0.7521404,0.7631146
08011,Chihuahua,Camargo,104,alto,0.8210,153,0.8516,21.63967,11.54709,96.25451,96.08172,63.44634,66.62193,10095.50958,9827.124864,0.8397813,0.9265329,0.8531845,0.8626179,0.7702083,0.7657112
26016,Sonora,Benjamín Hill,171,alto,0.8080,154,0.8514,20.53586,12.59266,93.06251,96.50331,62.99539,67.43811,8647.681979,9995.225066,0.8492687,0.9175454,0.8304014,0.868149,0.7443717,0.7685421
20227,Oaxaca,San Lorenzo Cacaotepec,230,alto,0.8000,155,0.8512,21.8468,9.50507,94.64152,95.8715,65.82279,68.91253,7115.886469,8462.328196,0.8380009,0.944085,0.8503528,0.8688518,0.7118318,0.7407554
10007,Durango,Gómez Palacio,136,alto,0.8148,156,0.8509,22.87993,10.81969,96.42962,97.04224,61.26798,67.25141,9988.43755,8883.329297,0.82912,0.9327854,0.8470908,0.8711197,0.7684287,0.7488589
17031,Morelos,Zacatepec de Hidalgo,167,alto,0.8089,157,0.8507,21.19452,11.01511,92.16913,93.4566,68.58361,71.09254,8436.867634,9563.105851,0.8436074,0.9311054,0.8430729,0.8600191,0.7402524,0.7611657
15069,México,Papalotla,310,alto,0.7902,158,0.8505,19.91349,14.02071,95.68927,95.66142,62.98799,70.70401,5484.400371,10271.16421,0.8546185,0.9052708,0.8478884,0.8734229,0.6683663,0.7730874
18020,Nayarit,Bahía de Banderas,510,alto,0.7708,159,0.8505,24.04253,12.57292,92.13368,93.40007,58.05578,59.45107,6084.84177,13060.67788,0.8191269,0.917715,0.8077438,0.8208374,0.6857064,0.8131887
05031,Coahuila,San Buenaventura,139,alto,0.8144,160,0.8504,21.74574,13.03919,96.29874,96.89801,65.39073,65.96926,8658.029982,10188.81315,0.8388693,0.9137075,0.8599607,0.8658842,0.7445713,0.7717438
15103,México,Tlalmanalco,107,alto,0.8198,161,0.8502,20.69716,12.77857,96.38607,96.80558,66.55253,70.53425,8794.639326,9176.900483,0.8478823,0.9159474,0.8644155,0.8804847,0.7471842,0.7542855
05025,Coahuila,Piedras Negras,68,alto,0.8303,162,0.8501,20.98639,9.99698,96.73854,97.25938,61.27617,65.92841,11819.75013,8547.740884,0.8453965,0.9398572,0.8491775,0.8681573,0.796526,0.7424315
05032,Coahuila,San Juan de Sabinas,92,alto,0.8239,163,0.8500,21.33806,12.72958,97.21984,97.32264,64.95143,66.60219,9769.099667,9672.004458,0.8423737,0.9163685,0.864637,0.8708249,0.7647228,0.7630556
08002,Chihuahua,Aldama,227,alto,0.8002,164,0.8500,21.48305,11.9666,94.77371,94.71627,60.50231,62.72455,7757.40211,11142.9522,0.8411272,0.922927,0.8334991,0.8405237,0.7262385,0.7866845
26047,Sonora,Pitiquito,501,alto,0.7715,165,0.8497,24.85904,16.49517,95.26453,95.59273,65.33141,70.72419,4901.100441,11522.00873,0.8121089,0.8840011,0.8528683,0.8730322,0.6495982,0.7922677
05028,Coahuila,Sabinas,103,alto,0.8211,166,0.8493,21.66714,12.83284,96.51613,96.85012,64.07894,66.62213,9889.388264,9769.738563,0.8395451,0.9154812,0.8570373,0.8677412,0.7667654,0.7647337
30016,Veracruz,La Antigua,272,alto,0.7938,167,0.8492,20.97598,11.90782,92.60563,92.9669,62.66178,66.55667,7025.696502,10875.18188,0.8454856,0.9234322,0.8262435,0.8416349,0.7097028,0.7826247
29010,Tlaxcala,Chiautempan,138,alto,0.8147,168,0.8490,21.81363,14.00393,95.3633,95.91975,65.83784,69.02051,8984.847015,10223.51387,0.8382857,0.9054148,0.8552148,0.8695334,0.7507554,0.7723113
29043,Tlaxcala,Yauhquemecan,164,alto,0.8091,169,0.8487,23.32292,14.97368,94.81407,94.34952,65.80032,68.26603,8982.273165,11546.1575,0.8253124,0.8970791,0.8514282,0.8565503,0.7507076,0.7926172
20014,Oaxaca,Ciudad Ixtepec,94,alto,0.8234,170,0.8487,20.78495,8.83446,86.18258,89.00897,70.36034,74.43175,13141.15066,9205.230351,0.8471277,0.9498493,0.809085,0.841499,0.8142139,0.7547999
05002,Coahuila,Acuña,221,alto,0.8008,171,0.8487,23.80083,14.30246,96.41837,96.81935,50.64967,61.73833,10068.4157,11505.2318,0.8212044,0.902849,0.8116214,0.8512567,0.7697598,0.7920246
09013,Distrito Federal,Xochimilco,56,alto,0.8348,172,0.8481,19.43203,17.14043,96.13978,96.27386,69.69787,71.16548,10246.28015,11157.79647,0.8587573,0.8784546,0.8732581,0.8790441,0.7726825,0.7869067
18002,Nayarit,Ahuacatlán,468,alto,0.7751,173,0.8480,24.03026,14.35361,90.08689,90.80752,67.41331,71.34503,5908.027542,11962.24088,0.8192325,0.9024089,0.8252903,0.8432002,0.6807846,0.798526
15095,México,Tepotzotlán,151,alto,0.8106,174,0.8479,20.06897,12.96766,94.37109,94.9511,65.40425,65.73885,8002.630536,10544.58944,0.8532824,0.9143223,0.8471547,0.8521369,0.7314331,0.7774723
25002,Sinaloa,Angostura,509,alto,0.7709,175,0.8479,25.02668,15.21081,91.96727,93.03637,66.6005,72.65353,5437.402742,11126.2278,0.8106677,0.895041,0.8351167,0.8624209,0.6669298,0.7864338
20063,Oaxaca,Nazareno Etla,191,alto,0.8052,176,0.8474,22.57419,11.13181,95.6918,97.2822,66.53481,71.19438,7661.398643,7765.79427,0.8317483,0.9301023,0.859728,0.8858626,0.7241601,0.726419
09011,Distrito Federal,Tláhuac,102,alto,0.8212,177,0.8473,21.10638,16.03079,96.41353,96.65439,68.55985,71.51226,8850.521855,10154.98319,0.8443652,0.8879927,0.8712897,0.8827368,0.7482414,0.7711887
14098,Jalisco,Tlaquepaque,235,alto,0.7995,178,0.8470,21.02606,12.78648,94.3939,95.04547,59.68132,62.80174,7714.335511,10855.28407,0.8450553,0.9158793,0.8282304,0.8429756,0.7253094,0.7823191
29042,Tlaxcala,Xicohtzinco,142,alto,0.8142,179,0.8468,22.56978,11.62655,95.79306,96.72262,65.06474,70.39794,9239.673338,8179.928218,0.8317862,0.9258499,0.8555029,0.8794773,0.7554232,0.7350905
21041,Puebla,Cuautlancingo,336,alto,0.7878,180,0.8466,20.82716,10.70688,94.40341,95.33461,61.93786,66.9283,5913.652976,8820.68211,0.8467649,0.9337547,0.8358156,0.8586584,0.6809435,0.7476777
14030,Jalisco,Chapala,196,alto,0.8046,181,0.8466,21.06367,15.09029,93.83308,93.95962,58.61281,62.63398,8851.790766,12703.32551,0.844732,0.8960769,0.8209299,0.8351774,0.7482653,0.8085584
05003,Coahuila,Allende,145,alto,0.8121,182,0.8464,21.5031,12.53223,95.92754,96.59158,60.7023,64.83679,9133.474627,9565.103344,0.840955,0.9180649,0.8418579,0.8600665,0.7534938,0.7612006
09007,Distrito Federal,Iztapalapa,75,alto,0.8284,183,0.8463,20.38956,15.80865,96.31726,96.60915,66.79708,68.598,10078.23193,10481.46216,0.8505265,0.8899022,0.864772,0.872721,0.7699224,0.7764701
26011,Sonora,Bacoachi,328,alto,0.7886,184,0.8463,24.78661,14.3421,95.52094,95.40768,61.30952,64.62882,7121.570989,11027.19147,0.8127314,0.9025078,0.8411713,0.8514806,0.7119651,0.7849415
17020,Morelos,Tepoztlán,153,alto,0.8106,185,0.8459,23.38962,13.27324,93.506,94.17921,66.21656,69.31836,9669.961752,9922.440068,0.824739,0.9116955,0.8440952,0.8589226,0.7630203,0.7673222
11021,Guanajuato,Moroleón,186,alto,0.8054,186,0.8459,21.60807,11.31128,90.14683,90.95193,53.51088,63.21964,11842.91911,11513.70242,0.8400528,0.9285597,0.7793485,0.8170784,0.7968528,0.7921474
30068,Veracruz,Fortín,327,alto,0.7887,187,0.8459,22.78202,14.52336,91.234,92.39897,63.43018,70.13699,7323.519529,11163.1887,0.8299618,0.9009498,0.8196607,0.8497831,0.7166321,0.7869874
26034,Sonora,Huépac,129,alto,0.8157,188,0.8458,23.98283,19.11538,96.83698,96.12903,75,79.86799,8038.18887,10030.03757,0.8196403,0.8614787,0.8955799,0.9070868,0.732173,0.7691224
30013,Veracruz,Naranjos Amatlán,382,alto,0.7825,189,0.8453,22.40342,11.56781,90.98268,92.15381,72.07921,72.69644,5457.997508,9106.399134,0.8332162,0.9263545,0.8468152,0.8566802,0.6675608,0.7529983
20174,Oaxaca,Ánimas Trujano,105,alto,0.8206,190,0.8452,22.79404,10.54129,93.19693,94.43447,71.83856,72.22707,10155.15201,7949.169093,0.8298583,0.935178,0.8607748,0.87032,0.7711915,0.7303143
05027,Coahuila,Ramos Arizpe,244,alto,0.7979,191,0.8452,24.13179,13.27322,94.19022,95.7378,59.04854,63.62323,8978.194779,10312.774,0.8183599,0.9116955,0.8247633,0.8503294,0.7506318,0.7737622
03002,Baja California Sur,Mulegé,201,alto,0.8036,192,0.8451,24.24195,19.47881,94.24975,93.73662,61.19666,59.80058,9566.968825,16576.60181,0.8174132,0.858355,0.8323205,0.8242461,0.7612332,0.8529763
30189,Veracruz,Túxpam,345,alto,0.7865,193,0.8450,23.21475,15.04396,92.17402,93.19696,69.29092,71.72603,6166.507478,10600.52484,0.8262423,0.896475,0.8454632,0.8603998,0.6879316,0.7783554
08052,Chihuahua,Ojinaga,91,alto,0.8240,194,0.8448,21.67467,12.1108,94.86316,94.19422,57.73756,62.33674,12648.33901,10524.75646,0.83948,0.9216871,0.8248796,0.8357506,0.8078344,0.7771581
05019,Coahuila,Morelos,158,alto,0.8102,195,0.8448,21.43485,11.12575,95.81572,96.76147,59.15236,62.32541,9121.332423,9027.052141,0.8415416,0.9301546,0.835946,0.8528278,0.7532718,0.7515376
10012,Durango,Lerdo,222,alto,0.8006,196,0.8447,23.28308,14.23894,95.07865,95.52094,60.20367,67.69935,8520.84779,9977.414175,0.8256551,0.9033946,0.8345366,0.8624707,0.7419056,0.7682444
21136,Puebla,San Miguel Xoxtla,350,alto,0.7858,197,0.8445,20.83077,11.28516,94.85014,95.64151,61.20393,67.68823,5686.826284,8511.405393,0.8467342,0.9287841,0.8363473,0.8632374,0.6744156,0.7417205
24020,San Luis Potosí,Matehuala,318,alto,0.7897,198,0.8443,23.11654,13.06808,92.01037,92.84796,62.0986,65.72452,7554.320845,10806.65679,0.8270866,0.913459,0.8203978,0.8380681,0.7218109,0.7815697
32032,Zacatecas,Morelos,273,alto,0.7937,199,0.8441,23.33039,15.11402,96.11862,95.84205,60.37927,67.01109,7206.76097,10337.9366,0.8252483,0.895873,0.842055,0.8623173,0.7139497,0.7741688
19004,Nuevo León,Allende,108,alto,0.8191,200,0.8440,22.37705,17.20273,95.59678,96.27796,55.78895,60.39402,12128.25694,12904.46986,0.8334426,0.8779192,0.823275,0.8431665,0.8008264,0.8111804
19044,Nuevo León,Sabinas Hidalgo,85,alto,0.8250,201,0.8435,21.39874,14.54763,95.79836,96.49736,62.18085,64.16926,11196.04896,10248.14217,0.8418521,0.9007413,0.8459252,0.8572133,0.7874779,0.7727128
12029,Guerrero,Chilpancingo de los Bravo,134,alto,0.8151,202,0.8434,20.32293,13.36322,89.44268,90.4967,69.49776,71.52345,9871.709255,10558.56295,0.8510993,0.9109219,0.8279437,0.8417228,0.7664667,0.7776934
08004,Chihuahua,Aquiles Serdán,122,alto,0.8166,203,0.8433,24.15685,18.99408,95.5875,95.78689,55.19955,60.79913,12858.17988,14129.3235,0.8181442,0.8625214,0.8212485,0.8412431,0.8105807,0.826315
30191,Veracruz,Ursulo Galván,334,alto,0.7879,204,0.8432,20.9862,13.10333,91.11667,91.3846,64.27367,71.87856,6501.559104,9948.775237,0.845398,0.9131562,0.82169,0.8488259,0.6967624,0.7677646
20035,Oaxaca,Guelatao de Juárez,228,alto,0.8002,205,0.8430,20.33464,11.28484,95.7346,97.28097,83.37469,80.74867,4455.966271,5971.251458,0.8509984,0.9287871,0.9161463,0.917702,0.6337063,0.6825613
15002,México,Acolman,220,alto,0.8008,206,0.8426,21.41752,14.14597,95.08047,96.40211,65.09555,67.59,7041.368744,9260.498437,0.8416908,0.9041939,0.850855,0.8679808,0.7100747,0.755799
19010,Nuevo León,Carmen,169,alto,0.8084,207,0.8426,22.37315,12.56474,94.87945,96.39733,56.53216,59.84344,10129.63976,9965.067049,0.8334764,0.9177857,0.8209702,0.842127,0.7707716,0.7680377
29036,Tlaxcala,Totolac,162,alto,0.8094,208,0.8423,21.12337,12.31377,96.43591,97.04906,71.03609,73.48192,6807.444508,7265.829019,0.8442191,0.9199426,0.879693,0.8919334,0.7044358,0.7153122
30026,Veracruz,Banderilla,190,alto,0.8052,209,0.8420,21.00154,12.70895,91.63993,92.82693,63.78306,68.84392,8780.726699,9571.129359,0.8452663,0.9165459,0.8235431,0.848326,0.7469199,0.7613057
20115,Oaxaca,San Bartolo Coyotepec,628,alto,0.7616,210,0.8420,23.50903,14.61393,90.55043,94.14477,71.16256,75.56732,4115.887639,8752.927174,0.8237128,0.9001715,0.8408781,0.8795229,0.6204559,0.7463907
14015,Jalisco,Autlán de Navarro,270,alto,0.7939,211,0.8414,22.30246,15.6676,93.22191,94.53712,64.73479,66.15964,7060.334678,10858.84647,0.8340841,0.8911144,0.837262,0.8507795,0.7105237,0.7823738
02001,Baja California,Ensenada,150,alto,0.8107,212,0.8412,25.86061,18.79648,94.26998,94.79418,62.55052,65.69199,11495.22881,12703.7212,0.8034996,0.8642198,0.8369682,0.8509345,0.7918794,0.8085636
17006,Morelos,Cuautla,177,alto,0.8066,213,0.8409,21.67028,13.09594,91.42107,92.41285,64.18324,68.16854,9323.859575,9855.808513,0.839518,0.9132197,0.823418,0.8433141,0.7569371,0.7661977
13077,Hidalgo,Tulancingo de Bravo,315,alto,0.7899,214,0.8407,21.14394,12.69231,90.57457,92.21247,63.15133,65.94009,7094.488635,10147.93216,0.8440424,0.9166888,0.8143349,0.8345501,0.7113292,0.7710727
15070,México,La Paz,290,alto,0.7925,215,0.8407,20.60234,14.31513,95.0184,95.56252,62.44141,66.33338,6148.273636,9566.548649,0.8486975,0.9027399,0.841594,0.8581948,0.6874374,0.7612258
18013,Nayarit,San Pedro Lagunillas,490,alto,0.7731,216,0.8406,23.05778,13.94674,89.47166,91.49781,62.45353,67.84141,6143.197271,10692.26312,0.8275917,0.9059066,0.8046562,0.8361235,0.6872995,0.7797936
20084,Oaxaca,San Agustín Etla,110,alto,0.8188,217,0.8404,21.63547,9.91516,95.46882,95.90694,69.44908,68.48816,8876.14579,7169.021005,0.8398171,0.9405601,0.8679557,0.8676735,0.7487239,0.7130734
08045,Chihuahua,Meoqui,141,alto,0.8144,218,0.8401,22.09035,12.65369,94.99868,95.44576,58.24671,63.67743,10695.98341,9214.006133,0.835907,0.9170208,0.8274802,0.8485632,0.7798516,0.7549589
20247,Oaxaca,Capulálpam de Méndez,355,alto,0.7853,219,0.8400,22.13604,11.39913,94.92988,95.47461,72.93907,73.71795,4752.52507,7040.147462,0.8355145,0.9278045,0.8759961,0.8822239,0.6444603,0.7100458
02005,Baja California,Playas de Rosarito,128,alto,0.8158,220,0.8400,22.57564,20.20847,95.75095,96.19027,58.67068,64.17437,10827.01487,13030.89209,0.831736,0.852083,0.8339086,0.855183,0.7818839,0.8128076
15035,México,Huehuetoca,233,alto,0.7997,221,0.8394,20.93635,13.32554,94.47415,96.15353,60.42048,66.60577,7576.68063,8631.01412,0.8458263,0.9112462,0.8312293,0.8630428,0.7223042,0.7440497
05010,Coahuila,Frontera,148,alto,0.8113,222,0.8394,19.85129,14.26828,96.35342,97.16981,62.68504,65.42067,7821.495453,8908.267785,0.8551534,0.9031426,0.8513063,0.8658676,0.7276119,0.7493268
30108,Veracruz,Minatitlán,255,alto,0.7959,223,0.8393,21.36791,16.98706,91.17756,91.865,67.94404,72.22691,7102.499132,11036.68376,0.842117,0.8797728,0.8343306,0.8531897,0.7115175,0.7850851
08024,Chihuahua,Santa Isabel,51,alto,0.8368,224,0.8391,22.57981,12.72837,96.125,95.83333,55.09965,63.30769,16706.30673,8999.758466,0.8317001,0.9163788,0.8244988,0.8499145,0.8542772,0.7510322
13050,Hidalgo,Progreso de Obregón,243,alto,0.7984,225,0.8390,20.582,12.64398,91.68136,93.43129,68.69487,71.69963,6877.930684,8339.228047,0.8488722,0.9171043,0.840192,0.861874,0.7061551,0.7383096
17008,Morelos,Emiliano Zapata,282,alto,0.7933,226,0.8389,23.30273,14.3973,89.31283,91.34604,58.90853,65.58612,9655.706137,11183.55039,0.825486,0.9020334,0.7917806,0.827594,0.7627741,0.7872915
14063,Jalisco,Ocotlán,259,alto,0.7955,227,0.8388,19.71703,15.134,93.23338,93.9099,62.1279,65.20295,6690.633348,10551.74777,0.8563072,0.8957014,0.8286489,0.8434092,0.701547,0.7775856
22016,Querétaro,San Juan del Río,178,alto,0.8063,228,0.8388,21.88349,13.69936,91.46568,92.8737,59.61081,64.08663,10259.87429,10438.91901,0.8376853,0.9080328,0.8084739,0.8327801,0.7729038,0.7757913
13039,Hidalgo,Mineral del Monte,354,alto,0.7855,229,0.8386,24.23242,10.41681,93.12723,94.47853,62.31969,64.22542,7063.829407,8219.76575,0.8174946,0.9362483,0.8285805,0.8439416,0.7106063,0.7359014
24013,San Luis Potosí,Ciudad Valles,379,alto,0.7826,230,0.8386,23.85875,13.2626,90.85881,91.72241,66.4773,69.8016,6626.410304,9494.37173,0.820707,0.9117867,0.8273164,0.8441548,0.6999371,0.7599618
20338,Oaxaca,Villa de Etla,210,alto,0.8029,231,0.8382,21.45484,9.35919,93.13573,93.81866,69.18623,69.61192,7290.303744,7122.506903,0.84137,0.9453392,0.8515256,0.8574975,0.7158734,0.711987
19031,Nuevo León,Juárez,135,alto,0.8151,232,0.8380,23.56258,16.21505,95.91407,93.93004,58.73618,61.94817,11154.85871,11722.51036,0.8232527,0.8864091,0.8352144,0.8326941,0.7868627,0.7951472
03001,Baja California Sur,Comondú,267,alto,0.7943,233,0.8377,24.76461,16.12493,92.91271,93.84736,64.19252,69.94552,8253.944114,9923.562331,0.8129205,0.8871838,0.8333931,0.8588008,0.7365939,0.7673411
